\fixlen = T
|set|TIME        |ndiv_PDCSAP_FLUX|
|int|double      |double          |
 0   134.3526689  1.00023426239    
 0   134.3731031  0.999997034653   
 0   134.4139716  1.00105612286    
 0   134.4344059  1.00003621064    
 0   134.4548402  0.999533605251   
 0   134.4752745  1.0002510521     
 0   134.4957089  1.00014638789    
 0   134.5161430  0.999692146889   
 0   134.5365773  1.00063780014    
 0   134.5570115  0.999169327021   
 0   134.5774459  1.00052035571    
 0   134.5978802  0.999729401668   
 0   134.6183144  1.0000309482     
 0   134.6387486  0.99995752454    
 0   134.6591830  0.999524416853   
 0   134.6796173  1.00012583929    
 0   134.7000516  1.00006352525    
 0   134.7204859  1.0008274988     
 0   134.7409201  0.999693065729   
 0   134.7613543  0.999494011608   
 0   134.7817886  0.999679951378   
 0   134.8022230  1.00021271142    
 0   134.8226573  1.00009835763    
 0   134.8430914  0.999642529538   
 0   134.8635258  1.00046296998    
 0   134.8839601  1.00082440816    
 0   134.9043944  0.99973800535    
 0   134.9248286  1.00019099339    
 0   134.9452629  0.9997100225     
 0   134.9656972  0.999716287317   
 0   134.9861314  1.00053539127    
 0   135.0065658  0.999658316877   
 0   135.0270001  0.999518653221   
 0   135.0474342  0.999640942451   
 0   135.0678685  0.999495348102   
 0   135.0883029  0.999147608989   
 0   135.1087371  1.00024462022    
 0   135.1291714  1.00025046739    
 0   135.1496057  0.999643782501   
 0   135.1700400  1.00039096635    
 0   135.1904742  0.999469369994   
 0   135.2109085  0.999656646259   
 0   135.2313428  1.00015791516    
 0   135.2517770  0.999610871329   
 0   135.2722113  1.00016810592    
 0   135.2926455  0.999310327171   
 0   135.3130799  1.00026182759    
 0   135.3335141  1.00001449261    
 0   135.3539483  1.00017052832    
 0   135.3743827  1.00027226895    
 0   135.3948170  1.0004989718     
 0   135.4152513  1.00005391919    
 0   135.4356854  1.00025965579    
 0   135.4561198  1.000281875      
 0   135.4765541  1.00004205781    
 0   135.4969883  1.00010245064    
 0   135.5174226  1.0002729372     
 0   135.5378569  0.999458260385   
 0   135.5582911  1.00009351284    
 0   135.5787254  1.00011598265    
 0   135.5991597  1.00025706633    
 0   135.6195939  1.000179132      
 0   135.6400282  0.999500109363   
 0   135.6604626  0.999680870218   
 0   135.6808969  1.00032113452    
 0   135.7013310  1.00021137493    
 0   135.7217653  1.00077754733    
 0   135.7421997  1.00008515975    
 0   135.7626339  0.999691562173   
 0   135.7830681  0.999983753241   
 0   135.8035025  1.00000296535    
 0   135.8239367  0.999961784616   
 0   135.8443710  0.999611539576   
 0   135.8648052  0.999527006311   
 0   135.8852395  1.00009301165    
 0   135.9056738  0.999877000758   
 0   135.9261081  1.00000497009    
 0   135.9465422  0.999812347846   
 0   135.9669766  0.999670846511   
 0   135.9874109  0.99970626361    
 0   136.0078451  1.0004965494     
 0   136.0282795  0.999827968123   
 0   136.0487137  1.00026650532    
 0   136.0691479  1.00012959818    
 0   136.0895822  0.999752706787   
 0   136.1100166  0.998912135398   
 0   136.1304508  0.998455806122   
 0   136.1508850  0.999270900589   
 0   136.1713194  0.999624152741   
 0   136.1917537  0.998864439257   
 0   136.2121878  0.999824961011   
 0   136.2326221  1.00040065593    
 0   136.2530565  0.99992853932    
 0   136.2734907  1.00001390789    
 0   136.2939249  1.00033817483    
 0   136.3143593  1.00028563389    
 0   136.3347935  0.999863635815   
 0   136.3552277  1.00015674572    
 0   136.3756620  1.00075106804    
 0   136.3960963  0.999843755462   
 0   136.4165306  0.998815573684   
 0   136.4369648  0.999960448122   
 0   136.4573992  1.00018130381    
 0   136.4778334  0.999764985829   
 0   136.4982677  1.00017286719    
 0   136.5187019  1.00056730007    
 0   136.5391362  1.00029173165    
 0   136.5595705  0.999419669112   
 0   136.5800048  1.00064456615    
 0   136.6004390  0.999559416298   
 0   136.6208733  0.999276163035   
 0   136.6413076  1.00061716801    
 0   136.6617419  0.999623317432   
 0   136.6821761  0.999566349362   
 0   136.7026104  0.999933049988   
 0   136.7230447  0.999555072691   
 0   136.7434788  0.999889780985   
 0   136.7639132  1.00025539571    
 0   136.7843475  0.999277332468   
 0   136.8047817  0.999639605956   
 0   136.8252160  0.999874996017   
 0   136.8456503  0.999715201416   
 0   136.8660846  0.999464608733   
 0   136.8865188  0.999828886963   
 0   136.9069531  0.99988652328    
 0   136.9273874  1.00003027995    
 0   136.9478216  0.999956271577   
 0   136.9682559  1.00001616323    
 0   136.9886902  0.999544547799   
 0   137.0091244  1.00087293961    
 0   137.0295587  0.999878921969   
 0   137.0499930  1.00030860489    
 0   137.0704272  0.999761895186   
 0   137.0908615  1.00031169553    
 0   137.1112958  0.999794305173   
 0   137.1317300  0.999667839399   
 0   137.1521643  1.00010328595    
 0   137.1725986  0.999493092768   
 0   137.1930329  0.999782109662   
 0   137.2134671  0.99984074835    
 0   137.2339014  1.00075332337    
 0   137.2543355  1.0000058054     
 0   137.2747699  0.999555573877   
 0   137.2952042  0.999573449488   
 0   137.3156383  0.999693901038   
 0   137.3360727  0.999808839548   
 0   137.3565070  1.00038328151    
 0   137.3973754  1.00000480303    
 0   137.4178098  1.00050248009    
 0   137.4382441  1.00044851914    
 0   137.4586782  0.99976506936    
 0   137.4791126  1.00033341356    
 0   137.4995469  0.99965672979    
 0   137.5199810  0.999802157077   
 0   137.5404153  1.00058108267    
 0   137.5608497  0.999451577913   
 0   137.5812838  0.999300219933   
 0   137.6017181  0.999625155112   
 0   137.6221525  1.00035755399    
 0   137.6425868  1.00045520161    
 0   137.6630209  1.00021271142    
 0   137.6834552  0.99945032495    
 0   137.7038896  1.00015206799    
 0   137.7243237  1.00019934648    
 0   137.7447580  1.00019450169    
 0   137.7651924  1.00004698613    
 0   137.7856265  1.00057097543    
 0   137.8060608  0.999699831731   
 0   137.8264950  1.00008131733    
 0   137.8469293  0.999839244794   
 0   137.8673636  0.99978286144    
 0   137.8877979  0.999534691153   
 0   137.9082320  1.00000137826    
 0   137.9286664  1.0000901716     
 0   137.9491007  0.999158217412   
 0   137.9695348  1.00018247324    
 0   137.9899692  1.00039906885    
 0   138.0104035  1.00074831152    
 0   138.0308376  0.999483319653   
 0   138.0512719  0.999858373369   
 0   138.0717063  1.00013569594    
 0   138.0921405  1.00079993361    
 0   138.1125747  0.999337975897   
 0   138.1330091  0.999592494532   
 0   138.1534433  1.00063571187    
 0   138.1738775  1.00036223172    
 0   138.1943118  0.999958025726   
 0   138.2147461  0.999438296501   
 0   138.2351804  1.00057999676    
 0   138.2556146  1.00008190204    
 0   138.2760489  0.999713530798   
 0   138.2964832  1.00004331077    
 0   138.3169174  1.00019157811    
 0   138.3373516  1.00027602784    
 0   138.3577860  1.00032063334    
 0   138.3782203  0.999799734681   
 0   138.3986544  0.999545800762   
 0   138.4190888  1.00044601321    
 0   138.4395231  0.999402461747   
 0   138.4599572  1.0008745267     
 0   138.4803915  0.999826548098   
 0   138.5008259  1.00048401977    
 0   138.5212600  1.00004047072    
 0   138.5416943  0.999755630369   
 0   138.5621286  1.00070721432    
 0   138.5825628  0.999714031983   
 0   138.6029971  0.999671765351   
 0   138.6234314  1.0004362401     
 0   138.6438656  1.00039823354    
 0   138.6642999  1.00021830799    
 0   138.6847342  1.00078915812    
 0   138.7051683  1.00067163016    
 0   138.7256027  0.999999039395   
 0   138.7460369  0.999902060026   
 0   138.7664711  1.00009376343    
 0   138.7869055  1.00012299924    
 0   138.8073397  1.00003612711    
 0   138.8277739  1.00066377825    
 0   138.8482082  0.999708351882   
 0   138.8686425  1.00011873917    
 0   138.8890768  1.00024219783    
 0   138.9095110  1.0003013377     
 0   138.9299453  1.0002499662     
 0   138.9503796  1.00075566224    
 0   138.9708137  1.0004795091     
 0   138.9912480  1.00029732822    
 0   139.0116824  1.00033057351    
 0   139.0321165  0.999578878996   
 0   139.0525508  1.00034368786    
 0   139.0729852  1.00036114582    
 0   139.0934193  1.0004930411     
 0   139.1138536  1.00030609896    
 0   139.1342878  0.999544297206   
 0   139.1547221  0.99956985766    
 0   139.1751564  0.99993321705    
 0   139.1955906  1.00025723339    
 0   139.2160248  1.00026065816    
 0   139.2364592  1.00089457411    
 0   139.2568934  1.00071097321    
 0   139.2773276  1.00036423646    
 0   139.2977619  1.00026049109    
 0   139.3181962  0.999901976495   
 0   139.3386305  0.999776763685   
 0   139.3590646  1.00047616786    
 0   139.3794990  0.999489835063   
 0   139.3999332  1.00094126788    
 0   139.4203674  1.00054190668    
 0   139.4408018  1.00004255899    
 0   139.4612360  0.999871237126   
 0   139.4816702  1.00026675591    
 0   139.5021045  0.9996072795     
 0   139.5225388  1.00020569483    
 0   139.5429730  1.00068073502    
 0   139.5634072  1.0001745378     
 0   139.5838416  0.999877084289   
 0   139.6042758  1.00023601654    
 0   139.6247100  1.00037334133    
 0   139.6451443  1.00047917498    
 0   139.6655786  0.999783028502   
 0   139.6860128  1.00006686648    
 0   139.7064471  1.00038879455    
 0   139.7268813  0.999786369738   
 0   139.7473156  1.00019742527    
 0   139.7677498  1.00056028347    
 0   139.7881841  0.99972773105    
 0   139.8086183  1.00016543294    
 0   139.8290526  0.999908575436   
 0   139.8494869  1.00077445669    
 0   139.8699211  1.00029649291    
 0   139.8903554  1.00008900217    
 0   139.9107896  0.999945579622   
 0   139.9312239  1.00003963541    
 0   139.9516583  0.999954016243   
 0   139.9720924  1.000245372      
 0   139.9925267  1.00037501195    
 0   140.0129608  1.00049070224    
 0   140.0333952  0.999987010946   
 0   140.0538295  0.999873492461   
 0   140.0742637  1.00027845024    
 0   140.0946980  1.00052269457    
 0   140.1151322  1.00062602229    
 0   140.1355665  1.00047767142    
 0   140.1560006  0.999794305173   
 0   140.1764350  1.00027778199    
 0   140.1968693  1.00080060186    
 0   140.2173034  1.00039539349    
 0   140.2377378  1.00011431203    
 0   140.2581720  1.00009225987    
 0   140.2786062  1.00104133789    
 0   140.2990404  1.00024094486    
 0   140.3194748  0.999823875109   
 0   140.3399090  1.0004338177     
 0   140.3807775  1.00040733841    
 0   140.4012118  1.00064005548    
 0   140.4216460  1.00027018068    
 0   140.4420802  0.999987094477   
 0   140.4625146  1.00056671535    
 0   140.4829487  1.00019065927    
 0   140.5033830  1.0005911899     
 0   140.5238172  0.999670930042   
 0   140.5442515  0.999842335437   
 0   140.5646858  1.00046054759    
 0   140.5851200  1.00047917498    
 0   140.6055543  1.00051985452    
 0   140.6259885  1.00054558204    
 0   140.6464228  1.00067605729    
 0   140.6668570  1.0003675777     
 0   140.6872913  1.00039773235    
 0   140.7077256  0.999917095587   
 0   140.7281597  1.00101235267    
 0   140.7485941  1.00050665664    
 0   140.7690283  1.00070888493    
 0   140.7894625  1.00021596913    
 0   140.8098967  1.00072985119    
 0   140.8303311  1.00062159515    
 0   140.8507653  1.00080377603    
 0   140.8711995  1.000788824      
 0   140.8916338  0.999835736496   
 0   140.9120681  1.00088997991    
 0   140.9325023  0.999968216495   
 0   140.9529365  1.00047925851    
 0   140.9733709  1.00094577855    
 0   140.9938050  0.999919935638   
 0   141.0142393  1.00013987248    
 0   141.0346735  1.0002864692     
 0   141.0551078  1.00056195409    
 0   141.0755420  1.00124214616    
 0   141.0959763  1.00034210078    
 0   141.1164105  1.00061315853    
 0   141.1368448  1.00021613619    
 0   141.1572790  0.999814686711   
 0   141.1777132  0.999868981792   
 0   141.1981476  0.999797312285   
 0   141.2185818  1.00045069094    
 0   141.2390160  1.00020310537    
 0   141.2594503  1.00014054073    
 0   141.2798846  1.0007444691     
 0   141.3003187  0.99940647123    
 0   141.3207530  1.00044467672    
 0   141.3411873  0.999906069509   
 0   141.3616216  1.00067330077    
 0   141.3820557  1.00072584171    
 0   141.4024900  1.00001891975    
 0   141.4229243  1.00040725488    
 0   141.4433586  1.00026608766    
 0   141.4637927  1.00078581689    
 0   141.4842271  1.00049162108    
 0   141.5046613  0.999831476421   
 0   141.5250955  1.00060981729    
 0   141.5455297  0.99986129695    
 0   141.5659640  1.00018781922    
 0   141.5863983  0.999890950417   
 0   141.6068325  0.999253442632   
 0   141.6272668  1.00002710578    
 0   141.6477011  1.0006152468     
 0   141.6681352  1.0000969376     
 0   141.6885695  0.999797061692   
 0   141.7090038  0.999716036725   
 0   141.7294380  1.00047007011    
 0   141.7498722  1.00013193705    
 0   141.7703066  1.00034686204    
 0   141.7907407  1.00017270012    
 0   141.8111750  1.00074363379    
 0   141.8316092  1.00040107359    
 0   141.8520435  0.999971641261   
 0   141.8724777  0.999846010796   
 0   141.8929120  1.00047291016    
 0   141.9133463  1.00039305462    
 0   141.9337805  1.00093233008    
 0   141.9542147  1.00071080615    
 0   141.9746489  1.00037033422    
 0   141.9950832  1.00038436741    
 0   142.0155175  0.999963371703   
 0   142.0359516  0.999685631479   
 0   142.0563859  0.999838158892   
 0   142.0768202  1.00014237841    
 0   142.0972545  1.00031453558    
 0   142.1176886  1.00043231414    
 0   142.1381230  1.00088972932    
 0   142.1585572  1.00012233099    
 0   142.1789914  0.999963037579   
 0   142.1994256  1.00063379066    
 0   142.2198600  1.0000536686     
 0   142.2402941  1.00055410219    
 0   142.2607283  1.00094093376    
 0   142.2811627  1.00015081503    
 0   142.3015968  1.00001248787    
 0   142.3220311  1.00071590153    
 0   142.3424653  0.99990991193    
 0   142.3628997  0.999825963382   
 0   142.3833338  0.999835235311   
 0   142.4037681  0.999993526356   
 0   142.4242024  1.00028571742    
 0   142.4446366  0.999537698265   
 0   142.4650708  1.00039547702    
 0   142.4855050  1.00032180277    
 0   142.5059393  1.00012809463    
 0   142.5263736  1.00052227692    
 0   142.5468078  0.999937310064   
 0   142.5672419  1.00074697502    
 0   142.5876763  0.999398201672   
 0   142.6081105  0.999905568324   
 0   142.6285447  0.999917429711   
 0   142.6489790  0.999979660227   
 0   142.6694133  1.00022273513    
 0   142.6898474  0.999978574326   
 0   142.7102817  1.00000096061    
 0   142.7307160  0.999688638591   
 0   142.7511502  1.00067847969    
 0   142.7715844  0.999549559652   
 0   142.7920187  0.999832729384   
 0   142.8124529  1.00065868287    
 0   142.8328871  0.999204159404   
 0   142.8533214  1.00019341579    
 0   142.8737557  0.99987908903    
 0   142.8941899  0.999884267946   
 0   142.9146241  0.999367712895   
 0   142.9350585  0.999939231274   
 0   142.9554926  0.999568187042   
 0   142.9759268  1.00026633826    
 0   142.9963610  0.999569440005   
 0   143.0167953  1.00004949205    
 0   143.0372296  0.999414072542   
 0   143.0576638  1.00012826169    
 0   143.0780981  0.999756298616   
 0   143.0985323  0.999685882072   
 0   143.1189665  0.999435623512   
 0   143.1394008  0.999480730195   
 0   143.1598350  0.999738339473   
 0   143.1802693  0.999530096954   
 0   143.2007034  0.999845676673   
 0   143.2211377  1.00000020883    
 0   143.2415720  1.00003144938    
 0   143.2620062  0.999813266686   
 0   143.2824405  0.999614463157   
 0   143.3028747  0.999156713856   
 0   143.3233090  0.999474465378   
 0   143.3641773  1.00005041089    
 0   143.3846117  0.999699330546   
 0   143.4050459  0.999469620586   
 0   143.4254801  0.999642529538   
 0   143.4459144  0.99971470023    
 0   143.4663487  0.999634844695   
 0   143.4867828  0.999821452713   
 0   143.5072170  0.999782443786   
 0   143.5276514  0.999659736902   
 0   143.5480856  0.999506040056   
 0   143.5685198  1.00042696817    
 0   143.5889541  0.999191880363   
 0   143.6093883  0.999817610292   
 0   143.6298225  1.00022499046    
 0   143.6502567  0.999810510166   
 0   143.6706911  1.00013962189    
 0   143.6911252  1.00000263122    
 0   143.7115594  0.999518736752   
 0   143.7319937  1.0004781726     
 0   143.7524279  0.999664581694   
 0   143.7728622  1.00008699743    
 0   143.7932964  0.999861965197   
 0   143.8137306  0.999445981343   
 0   143.8341649  0.999246091913   
 0   143.8545991  0.999712946082   
 0   143.8750333  0.999993776948   
 0   143.8954676  0.999317510828   
 0   143.9159018  0.999017384324   
 0   143.9363360  1.00017203188    
 0   143.9567703  0.999673853623   
 0   143.9772046  0.999386757939   
 0   143.9976387  0.999996282875   
 0   144.0180729  0.999475300687   
 0   144.0385073  0.999535777055   
 0   144.0589415  0.99970902013    
 0   144.0793756  0.999542877181   
 0   144.0998100  0.999976736646   
 0   144.1202442  0.999284766717   
 0   144.1406784  0.999635763535   
 0   144.1611126  0.998884737264   
 0   144.1815469  0.99995284681    
 0   144.2019811  0.999407807725   
 0   144.2224153  1.00015866693    
 0   144.2428496  0.99997807314    
 0   144.2632838  0.999763064618   
 0   144.2837180  1.00039773235    
 0   144.3041523  0.999755379776   
 0   144.3245865  0.999294623363   
 0   144.3450207  0.999678113699   
 0   144.3654550  0.999737754757   
 0   144.3858891  0.99930372823    
 0   144.4063234  0.999178431889   
 0   144.4267577  0.999406554761   
 0   144.4471918  0.999205328837   
 0   144.4676261  0.999110771864   
 0   144.4880604  1.00007906199    
 0   144.5084945  0.999496350473   
 0   144.5289287  0.999143766568   
 0   144.5493631  0.998611925363   
 0   144.5697973  0.999997869962   
 0   144.5902315  0.999609284242   
 0   144.6106658  1.00022682814    
 0   144.6311000  1.00023693538    
 0   144.6515342  0.998978458928   
 0   144.6719684  0.999925532208   
 0   144.6924027  0.99936904939    
 0   144.7128369  0.999840497757   
 0   144.7332711  0.999281926667   
 0   144.7537054  0.998539838201   
 0   144.7741396  0.998899188109   
 0   144.7945738  0.99979781347    
 0   144.8150080  1.00044684852    
 0   144.8354424  0.999451076728   
 0   144.8558765  0.999979159042   
 0   144.8763107  1.00019550406    
 0   144.8967450  0.999844340178   
 0   144.9171792  0.999473964193   
 0   144.9376134  1.00197178853    
 0   144.9580477  1.00001724913    
 0   144.9784820  0.999840998943   
 0   144.9989161  0.999726645148   
 0   145.0193504  0.998899605763   
 0   145.0397846  0.999708435413   
 0   145.0602188  1.00006970653    
 0   145.0806531  0.999330374586   
 0   145.1010873  0.99966424757    
 0   145.1215216  0.999721633295   
 0   145.1419558  0.999312582505   
 0   145.1623900  0.999738506535   
 0   145.1828241  0.999361865733   
 0   145.2032585  1.00015950224    
 0   145.2236927  0.999493176299   
 0   145.2441268  1.00030643309    
 0   145.2645611  0.999889530392   
 0   145.2849954  0.999798314656   
 0   145.3054296  0.999710774278   
 0   145.3258637  0.999687636221   
 0   145.3462981  0.999229636327   
 0   145.3667323  0.999806918338   
 0   145.3871664  0.998349053639   
 0   145.4076008  0.998768963445   
 0   145.4280350  0.999091977413   
 0   145.4484691  0.998467667509   
 0   145.4689034  0.99786256971    
 0   145.4893377  0.998800203999   
 0   145.5097718  0.999832562322   
 0   145.5302060  0.998890417365   
 0   145.5506403  0.999837240052   
 0   145.5710746  0.998567319866   
 0   145.5915087  1.00010604247    
 0   145.6119430  0.999549893776   
 0   145.6323773  0.999423177409   
 0   145.6528114  0.99899641807    
 0   145.6732457  0.999839662448   
 0   145.6936798  0.999117537867   
 0   145.7141141  0.999754293874   
 0   145.7345483  0.99983139289    
 0   145.7549826  0.999530180485   
 0   145.7754168  0.999600262905   
 0   145.7958510  0.999256366213   
 0   145.8162853  0.999037431739   
 0   145.8367194  0.999046954261   
 0   145.8571537  0.999636097659   
 0   145.8775879  0.998668642841   
 0   145.8980221  0.998863687479   
 0   145.9184564  0.999368297612   
 0   145.9388906  0.999574117735   
 0   145.9593247  0.999453415593   
 0   145.9797590  0.999704843585   
 0   146.0001933  0.999215185482   
 0   146.0206275  0.999121213226   
 0   146.0410617  0.999614045503   
 0   146.0614960  0.999074352394   
 0   146.0819302  0.999478976047   
 0   146.1023643  0.999525252162   
 0   146.1227986  0.999815605551   
 0   146.1432329  0.998176311749   
 0   146.1636670  0.999135246416   
 0   146.1841012  0.999744186636   
 0   146.2045355  0.999070008788   
 0   146.2249697  0.998894176255   
 0   146.2454039  0.999669175893   
 0   146.2658381  0.999398619326   
 0   146.2862724  0.999861881666   
 0   146.3067066  0.999601014683   
 0   146.3475750  0.999839996572   
 0   146.3680093  0.999484823209   
 0   146.3884435  0.999556576247   
 0   146.4088776  0.999643782501   
 0   146.4293120  0.999670261795   
 0   146.4497462  0.999712862551   
 0   146.4701803  0.999032586947   
 0   146.4906146  0.998736971112   
 0   146.5110488  0.999209505381   
 0   146.5314831  0.998970941147   
 0   146.5519172  0.999882263204   
 0   146.5723515  0.999982333216   
 0   146.5927857  0.999545216046   
 0   146.6132200  0.999369717637   
 0   146.6336541  0.999174505937   
 0   146.6540884  0.999417831432   
 0   146.6745226  0.998994914514   
 0   146.6949568  0.999353930298   
 0   146.7153911  1.00027302073    
 0   146.7358253  0.998504421102   
 0   146.7562595  0.999743267796   
 0   146.7766937  0.998913638954   
 0   146.7971280  0.999386674408   
 0   146.8175622  0.999473212415   
 0   146.8379963  0.999641944821   
 0   146.8584305  0.999379991937   
 0   146.8788649  0.999436960007   
 0   146.8992990  0.999305983564   
 0   146.9197332  0.999515646109   
 0   146.9401675  0.999235232897   
 0   146.9606017  1.00006619823    
 0   146.9810359  0.998621614947   
 0   147.0014701  0.999112526013   
 0   147.0219043  0.999084292571   
 0   147.0423385  0.999714366107   
 0   147.0627728  0.998842387101   
 0   147.0832071  0.999190794461   
 0   147.1036412  0.998797113356   
 0   147.1240754  0.999462603991   
 0   147.1445095  0.999457341545   
 0   147.1649439  0.999377569541   
 0   147.1853781  0.998852744932   
 0   147.2058122  0.999276914813   
 0   147.2262465  0.998830859837   
 0   147.2466807  0.999344741899   
 0   147.2671150  0.999309157738   
 0   147.2875491  0.999349419629   
 0   147.3079834  0.999493176299   
 0   147.3284176  0.99886569222    
 0   147.3488517  0.999083874916   
 0   147.3692860  0.999486827951   
 0   147.3897203  1.00010420479    
 0   147.4101544  0.999619057356   
 0   147.4305886  0.999821870368   
 0   147.4510229  0.998831361023   
 0   147.4714571  0.999668257053   
 0   147.4918913  0.999306902404   
 0   147.5123255  1.00038169442    
 0   147.5327598  0.999443893071   
 0   147.5531939  0.999308823615   
 0   147.5736282  0.999041691815   
 0   147.5940625  0.999750534984   
 0   147.6144966  0.998850573128   
 0   147.6349308  0.999559833952   
 0   147.6553649  0.999645787243   
 0   147.6757992  0.998783999006   
 0   147.6962335  0.999223204448   
 0   147.7166676  0.998849654289   
 0   147.7371019  1.00029632585    
 0   147.7575361  0.998984222559   
 0   147.7779703  0.998839964705   
 0   147.7984044  0.999147191334   
 0   147.8188388  1.00042471283    
 0   147.8392730  0.999210591283   
 0   147.8597071  1.0000823197     
 0   147.8801413  0.999184863768   
 0   147.9210097  0.999144100691   
 0   147.9414440  0.999732158187   
 0   147.9618783  0.999048624879   
 0   147.9823124  0.999428941041   
 0   148.0027466  0.999651968529   
 0   148.0231808  0.999488582099   
 0   148.0436151  0.99910659532    
 0   148.0640493  1.00012634048    
 0   148.0844835  0.999621563283   
 0   148.1049178  0.999243669517   
 0   148.1253519  0.999864638186   
 0   148.1457861  0.999114781347   
 0   148.1662203  0.99912906513    
 0   148.1866545  0.999875998387   
 0   148.2070888  0.999473295946   
 0   148.2275230  0.999860795765   
 0   148.2479573  0.999511218972   
 0   148.2683914  0.999641527167   
 0   148.2888256  0.999725559247   
 0   148.3092598  0.999756632739   
 0   148.3296940  0.999280005456   
